"pmGroupId";"category";"consistentData";"generation";"switchingTechnology";"validity";"moClass";"model";"subtree";"description";"pmGroupVersion";"measurementTypeId";"measurementName";"size";"collectionMethod";"description";"condition";"aggregation";"measurementStatus";"measurementResult";"multiplicity";"initialValue";"resetAtGranPeriod";"derSampleRate";"fmAlarmType";"thresholdDirection";"isCompressed"
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmAtoQualifiedUe";"pmAtoQualifiedUe";4;"CC";"Number of UEs that report the related UTRAN cell as the qualified cell for Admission-Triggered Offload. This is a subcounter of pmAtoMeasRepUe.\nScanner: Not included in any predefined scanner";"Stepped when a UE reports the related cell as the strongest UTRAN cell. If feature Service-Specific Load Management is operable, any QCI-specific offsets are also considered if applicable.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoExeAttSrvcc";"pmHoExeAttSrvcc";4;"CC";"Number of SRVCC handover to UTRAN execution attempts.\nScanner: Not included in any predefined scanner";"MobilityFromEUTRACommand towards the UTRAN cell is sent to the UE including a VoIP bearer.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoPrepAttSrvcc";"pmHoPrepAttSrvcc";4;"CC";"Number of SRVCC handover to UTRAN preparation attempts.\nScanner: Primary";"A better UTRAN cell is reported by the UE and a VoIP bearer is established.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoExeAttCsfb";"pmHoExeAttCsfb";4;"CC";"The number of handover execution attempts triggered by CS Fallback.\nScanner: Not included in any predefined scanner";"MobilityFromEUTRACommand with target RAT information is sent to the UE when CS Fallback is initiated for the UE to a WCDMA cell.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoExeSuccCsfb";"pmHoExeSuccCsfb";4;"CC";"The number of successful handovers triggered by CS Fallback to the selected cell.\nScanner: Not included in any predefined scanner";"UE CONTEXT RELEASE COMMAND that indicates successful handover to a WCDMA cell when CS Fallback is initiated for the UE.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoPrepAttSrvccExtIat";"pmHoPrepAttSrvccExtIat";4;"CC";"The number of SRVCC handovers to UTRAN preparation attempts that occurred during the extended inactivity time.\nScanner: Not included in any predefined scanner";"A better UTRAN cell is reported by the UE and a VoIP bearer is established during the extended inactivity time.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoPrepAttCsfbEm";"pmHoPrepAttCsfbEm";4;"CC";"The number of attempts to start outgoing handover preparation triggered by CS Fallback Emergency Call.\nScanner: Not included in any predefined scanner";"CS Fallback Emergency Call is initiated for the UE and the eNB selected a target cell for handover.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoExeAttNonMob";"pmHoExeAttNonMob";4;"CC";"Number of attempts to start outgoing UTRAN handover executions towards the related cell due to non-mobility.\nScanner: Not included in any predefined scanner";"RRC CONNECTION RECONFIGURATION including the mobilityControlInformation is sent to the UE from the source cell due to non-mobility reasons";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmAtoMeasRepUe";"pmAtoMeasRepUe";4;"CC";"Number of UEs that report the related UTRAN cell as the strongest cell in connection with measurements initiated for Admission-Triggered Offload.\nScanner: Not included in any predefined scanner";"Stepped when a UE reports the related UTRAN cell as the strongest cell.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoExeSucc";"pmHoExeSucc";4;"CC";"Number of successful handovers to UTRAN or TD-SCDMA.\nScanner: Not included in any predefined scanner";"UE CONTEXT RELEASE COMMAND received in the source eNodeB from the MME with the cause Handover Triggered (S1 handover) .";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoExeSuccSrvccLb";"pmHoExeSuccSrvccLb";4;"CC";"Number of successful SRVCC handovers to UTRAN caused by load balancing action.\nScanner: Not included in any predefined scanner";"Command UE CONTEXT RELEASE received in the source eNodeB steps the counter. The command comes from the MME, where load balancing causes S1 Handover Triggered including a VoIP bearer.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoPrepSuccSrvccLb";"pmHoPrepSuccSrvccLb";4;"CC";"Number of successful SRVCC handover to UTRAN preparations due to load balancing action\nScanner: Not included in any predefined scanner";"The HANDOVER COMMAND message is received from the MME (S1 handover) and the eNodeB initiated the handover due to load balancing action and SRVCC handover is required.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoExeAttCsfbEm";"pmHoExeAttCsfbEm";4;"CC";"The number of handover execution attempts triggered by CS Fallback Emergency Call.\nScanner: Not included in any predefined scanner";"MobilityFromEUTRACommand with target RAT information is sent to the UE when CS Fallback Emergency Call is initiated for the UE to a WCDMA cell.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoExeAttSrvccLb";"pmHoExeAttSrvccLb";4;"CC";"Number of execution attempts caused by load-balancing action. Part of the total of SRVCC handover to UTRAN execution attempts.\nScanner: Not included in any predefined scanner";"Load balancing triggers command MobilityFromEUTRACommand towards the UTRAN cell including a VoIP bearer.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmLbMeasRepUe";"pmLbMeasRepUe";4;"CC";"Number of UEs that report the related UTRAN cell as the strongest cell in connection with measurements initiated for load balancing or offload.\nScanner: Not included in any predefined scanner";"Stepped when UE reports related UTRAN cell as strongest cell.";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmZtemporary37";"pmZtemporary37";4;"CC";"Normally this counter is not used, it can however sometimes be temporarily used for very late additions in a release. If so, for description see Network Impact Report in the CPI.\nScanner: Not included in any predefined scanner";"-";"SUM";"USED";;1;0;true;;;;false
"UtranCellRelation";"LRAT";true;"EPS";"PS";true;UtranCellRelation;Lrat;ENodeBFunction;"Counters for UtranCellRelation";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmHoExeSuccCsfbEm";"pmHoExeSuccCsfbEm";4;"CC";"The number of successful handovers triggered by CS Fallback Emergency Call to the selected cell.\nScanner: Not included in any predefined scanner";"UE CONTEXT RELEASE COMMAND that indicates successful handover to a WCDMA cell when CS Fallback Emergency Call is initiated for the UE.";"SUM";"USED";;1;0;true;;;;false
"RadioLinks";;;"UMTS";;true;RadioLinks;Wrat;NodeBFunction;"Contains all PM counters for RadioLinks";"8+jBS/O5rbn85Zhb+I6mJ2tJ5C0=";"pmRLSSupSynchToUnsynch";"pmRLSSupSynchToUnsynch";8;"CC";"Number of times RLSs, within the related local cell, go from state synchronized to unsynchronized.";"Measurement starts when MO RadioLinks is created. Each state change from synchronized to unsyncronized increases the counter by 1. The counter is not stepped for EUL FACH activity.";"SUM";"USED";;1;0;true;;;;false
"RadioLinks";;;"UMTS";;true;RadioLinks;Wrat;NodeBFunction;"Contains all PM counters for RadioLinks";"8+jBS/O5rbn85Zhb+I6mJ2tJ5C0=";"pmDpchCodePowerSf8Low";"pmDpchCodePowerSf8Low";8;"CC";"Average transmitted code power on a DPCH channel for spreading factor 8 for small cells (with low output power).";"Transmitted code power measurement starts when MO RadioLinks is created. One measurement for each RLS or at RL addition owing to inter-frequency handover.\nTransmitted power is measured in dBm on each chip of the DPCH pilot bits. Average values calculated every 100 ms and stored in applicable counters, depending on SF. Power values are sorted to the RL normal mode spreading factor (SF 8). Also true when power values originate from radio frames with spreading factor halved because of compressed mode method SF/2. If two branches are used, then the sum is used for calculations.\nCounter is limited to one set of measurements for each RL and to measuring a maximum of 10% of CE capacity for each local cell group.\n\nBins:\n[0]: number of sampled values less than -15 dbm\n[1]: Number of sampled values in range [-15..-14[ dBm\n...\n[37]: Number of sampled values in range [21..22] dBm\n      ";"SUM";"USED";;38;0;true;;;;false
"RadioLinks";;;"UMTS";;true;RadioLinks;Wrat;NodeBFunction;"Contains all PM counters for RadioLinks";"8+jBS/O5rbn85Zhb+I6mJ2tJ5C0=";"pmAverageSir";"pmAverageSir";8;"CC";"The average SIR on DPCCH physical channel. Measurement is performed on radio link set not on radio link, that is, after radio link combination in uplink. If the corresponding carrier is part of a cell using more than one carrier, all values are undefined.\nBins: \n[0]: Number of sampled values less than -7 dB\n[1]: Number of sampled values in range [-7..-6.5[ dB\n[2]: Number of sampled values in range [-6.5..-6[ dB\n...\n[36]: Number of sampled values in range [10.5..11[ dB\n[37]: Number of sampled values greater than or equal to 11 dB\n";"The actual measurement starts when the MO RadioLinks is created. One measurement every 100 ms. The counter is not stepped due to EUL FACH activity.";"SUM";"USED";;38;0;true;;;;false
"RadioLinks";;;"UMTS";;true;RadioLinks;Wrat;NodeBFunction;"Contains all PM counters for RadioLinks";"8+jBS/O5rbn85Zhb+I6mJ2tJ5C0=";"pmRLSSupWaitToOutOfSynch";"pmRLSSupWaitToOutOfSynch";8;"CC";"Number of times the RLSs are in state unsynchronized long enough to be reported disabled to the RNC.";"Measurement starts when MO RadioLinks is created. The counter is not stepped for EUL FACH activity.";"SUM";"USED";;1;0;true;;;;false
"RadioLinks";;;"UMTS";;true;RadioLinks;Wrat;NodeBFunction;"Contains all PM counters for RadioLinks";"8+jBS/O5rbn85Zhb+I6mJ2tJ5C0=";"pmDpchCodePowerSf128";"pmDpchCodePowerSf128";8;"CC";"Average transmitted code power on a DPCH channel for spreading factor 128.\nIn case of a small cell (with low output power) pmDpchCodePowerSf128Low provides a more appropriate range.";"Transmitted code power measurement is\n   * started at RL setup or, at RL addition owing to inter-frequency handover\n   * stopped on an RL when the RL or the RLS is deleted or released\n   * started on another RL (if any) at RL deletion\n   Measurement starts when MO RadioLinks is created. One measurement for each RLS. No new measurement is started at RL addition.\n   Transmitted power is measured in dBm on each chip of the DPCH pilot bits. Average values calculated every 100 ms and stored in applicable counters, depending on SF. Power values are sorted to the RL normal mode spreading factor (SF 128). Also true when power values originate from radio frames with spreading factor halved because of compressed mode method SF/2. If two branches are used, then the sum is used for calculations.\n   Counter is limited to one set of measurements for each RL and to measuring a maximum of 10% of CE capacity for each local cell group.\n   Bins:\n   [0]: Number of sampled values less than 6 dBm\n   [1]: Number of sampled values in range [6..7[ dBm\n   ...\n   [37]: Number of sampled values in range [42..43] dBm\n      ";"SUM";"USED";;38;0;true;;;;false
"RadioLinks";;;"UMTS";;true;RadioLinks;Wrat;NodeBFunction;"Contains all PM counters for RadioLinks";"8+jBS/O5rbn85Zhb+I6mJ2tJ5C0=";"pmDpchCodePowerSf64";"pmDpchCodePowerSf64";8;"CC";"Average transmitted code power on a DPCH channel for spreading factor 64.\nIn case of a small cell (with low output power) pmDpchCodePowerSf64Low provides a more appropriate range.";"Transmitted code power measurement is\n   * started at RL setup or, at RL addition owing to inter-frequency handover\n   * stopped on an RL when the RL or the RLS is deleted or released\n   * started on another RL (if any) at RL deletion\n   Measurement starts when MO RadioLinks is created. One measurement for each RLS. No new measurement is started at RL addition.\n   Transmitted power is measured in dBm on each chip of the DPCH pilot bits. Average values calculated every 100 ms and stored in applicable counters, depending on SF. Power values are sorted to the RL normal mode spreading factor (SF 64). Also true when power values originate from radio frames with spreading factor halved because of compressed mode method SF/2. If two branches are used, then the sum is used for calculations.\n   Counter is limited to one set of measurements for each RL and to measuring a maximum of 10% of CE capacity for each local cell group.\n   Bins:\n   [0]: Number of sampled values less than 6 dBm\n   [1]: Number of sampled values in range [6..7[ dBm\n   ...\n   [37]: Number of sampled values in range [42..43] dBm\n      ";"SUM";"USED";;38;0;true;;;;false
"RadioLinks";;;"UMTS";;true;RadioLinks;Wrat;NodeBFunction;"Contains all PM counters for RadioLinks";"8+jBS/O5rbn85Zhb+I6mJ2tJ5C0=";"pmDpchCodePowerSf16Low";"pmDpchCodePowerSf16Low";8;"CC";"Average transmitted code power on a DPCH channel for spreading factor 16 for small cells (with low output power).";"Transmitted code power measurement starts when MO RadioLinks is created. One measurement for each RLS or at RL addition owing to inter-frequency handover.\nTransmitted power is measured in dBm on each chip of the DPCH pilot bits. Average values calculated every 100 ms and stored in applicable counters, depending on SF. Power values are sorted to the RL normal mode spreading factor (SF 16). Also true when power values originate from radio frames with spreading factor halved because of compressed mode method SF/2. If two branches are used, then the sum is used for calculations.\nCounter is limited to one set of measurements for each RL and to measuring a maximum of 10% of CE capacity for each local cell group.\n\nBins:\n[0]: number of sampled values less than -15 dbm\n[1]: Number of sampled values in range [-15..-14[ dBm\n...\n[37]: Number of sampled values in range [21..22] dBm\n      ";"SUM";"USED";;38;0;true;;;;false
"RadioLinks";;;"UMTS";;true;RadioLinks;Wrat;NodeBFunction;"Contains all PM counters for RadioLinks";"8+jBS/O5rbn85Zhb+I6mJ2tJ5C0=";"pmFDpchCodePowerLow";"pmFDpchCodePowerLow";8;"CC";"Average transmitted code power on an F-DPCH channel for small cells (with low output power).";"Transmitted code power measurement starts when MO RadioLinks is created. One measurement for each RLS or at RL addition owing to inter-frequency handover.\nTransmitted power is measured in dBm on each chip of the F-DPCH TPC bits. Average values calculated every 100 ms and stored in applicable counters. If two branches are used, then the sum is used for calculations.\nCounter is limited to one set of measurements for each RL and to measuring a maximum of 10% of CE capacity for each local cell group. The counter is not stepped due to EUL FACH activity.\n\nBins:\n[0]: number of sampled values less than -15 dbm\n[1]: Number of sampled values in range [-15..-14[ dBm\n...\n[37]: Number of sampled values in range [21..22] dBm\n      ";"SUM";"USED";;38;0;true;;;;false
"RadioLinks";;;"UMTS";;true;RadioLinks;Wrat;NodeBFunction;"Contains all PM counters for RadioLinks";"8+jBS/O5rbn85Zhb+I6mJ2tJ5C0=";"pmDpchCodePowerSf256Low";"pmDpchCodePowerSf256Low";8;"CC";"Average transmitted code power on a DPCH channel for spreading factor 256 for small cells (with low output power).";"Transmitted code power measurement starts when MO RadioLinks is created. One measurement for each RLS or at RL addition owing to inter-frequency handover.\nTransmitted power is measured in dBm on each chip of the DPCH pilot bits. Average values calculated every 100 ms and stored in applicable counters, depending on SF. Power values are sorted to the RL normal mode spreading factor (SF 256). Also true when power values originate from radio frames with spreading factor halved because of compressed mode method SF/2. If two branches are used, then the sum is used for calculations.\nCounter is limited to one set of measurements for each RL and to measuring a maximum of 10% of CE capacity for each local cell group.\n\nBins:\n[0]: number of sampled values less than -15 dbm\n[1]: Number of sampled values in range [-15..-14[ dBm\n...\n[37]: Number of sampled values in range [21..22] dBm\n      ";"SUM";"USED";;38;0;true;;;;false
"RadioLinks";;;"UMTS";;true;RadioLinks;Wrat;NodeBFunction;"Contains all PM counters for RadioLinks";"8+jBS/O5rbn85Zhb+I6mJ2tJ5C0=";"pmDpchCodePowerSf8";"pmDpchCodePowerSf8";8;"CC";"Average transmitted code power on a DPCH channel for spreading factor 8.\nIn case of a small cell (with low output power) pmDpchCodePowerSf8Low provides a more appropriate range.";"Transmitted code power measurement is\n   * started at RL setup or, at RL addition owing to inter-frequency handover\n   * stopped on an RL when the RL or the RLS is deleted or released\n   * started on another RL (if any) at RL deletion\n   Measurement starts when MO RadioLinks is created. One measurement for each RLS. No new measurement is started at RL addition.\n   Transmitted power is measured in dBm on each chip of the DPCH pilot bits. Average values calculated every 100 ms and stored in applicable counters, depending on SF. Power values are sorted to the RL normal mode spreading factor (SF 8). Also true when power values originate from radio frames with spreading factor halved because of compressed mode method SF/2. If two branches are used, then the sum is used for calculations.\n   Counter is limited to one set of measurements for each RL and to measuring a maximum of 10% of CE capacity for each local cell group.\n   Bins:\n   [0]: Number of sampled values less than 6 dBm\n   [1]: Number of sampled values in range [6..7[ dBm\n   ...\n   [37]: Number of sampled values in range [42..43] dBm\n      ";"SUM";"USED";;38;0;true;;;;false
